<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.14	08:00:00	1.26799	1.27084	1.26767	1.27072	11792	0	9
2017.08.14	12:00:00	1.27072	1.27158	1.26899	1.27056	14148	0	9
2017.08.14	16:00:00	1.27057	1.27143	1.26818	1.27055	22130	0	9
2017.08.14	20:00:00	1.27055	1.27303	1.26998	1.27239	12585	0	9
2017.08.15	00:00:00	1.27223	1.27313	1.27206	1.27301	4350	0	9
2017.08.15	04:00:00	1.27302	1.27309	1.27179	1.27293	7127	0	9
2017.08.15	08:00:00	1.27292	1.27532	1.27258	1.27332	13376	0	9
2017.08.15	12:00:00	1.27337	1.27777	1.27244	1.27645	18063	0	9
2017.08.15	16:00:00	1.27645	1.27676	1.27419	1.27551	23317	0	9
2017.08.15	20:00:00	1.27552	1.27648	1.27440	1.27575	12257	0	9
2017.08.16	00:00:00	1.27564	1.27640	1.27459	1.27633	3935	0	9
2017.08.16	04:00:00	1.27633	1.27699	1.27531	1.27559	5310	0	9
2017.08.16	08:00:00	1.27560	1.27627	1.27286	1.27330	12728	0	9
2017.08.16	12:00:00	1.27330	1.27400	1.27108	1.27289	15066	0	9
2017.08.16	16:00:00	1.27288	1.27304	1.26908	1.27105	19719	0	9
2017.08.16	20:00:00	1.27104	1.27119	1.26131	1.26202	19550	0	9
2017.08.17	00:00:00	1.26105	1.26333	1.26103	1.26275	5370	0	9
2017.08.17	04:00:00	1.26274	1.26303	1.26040	1.26095	7285	0	9
2017.08.17	08:00:00	1.26099	1.26328	1.25879	1.26326	13044	0	9
2017.08.17	12:00:00	1.26325	1.26468	1.26158	1.26367	18028	0	9
2017.08.17	16:00:00	1.26368	1.26648	1.26254	1.26539	22389	0	9
2017.08.17	20:00:00	1.26538	1.26785	1.26489	1.26739	11351	0	9
2017.08.18	00:00:00	1.26739	1.26903	1.26709	1.26734	4965	0	9
2017.08.18	04:00:00	1.26735	1.26742	1.26548	1.26563	4246	0	9
2017.08.18	08:00:00	1.26563	1.26736	1.26332	1.26459	12423	0	9
2017.08.18	12:00:00	1.26459	1.26667	1.25766	1.25863	17042	0	9
2017.08.18	16:00:00	1.25861	1.26064	1.25566	1.25700	30570	0	9
2017.08.18	20:00:00	1.25701	1.25854	1.25658	1.25763	15403	0	9
2017.08.21	00:00:00	1.25634	1.25947	1.25545	1.25942	4737	0	9
2017.08.21	04:00:00	1.25941	1.25941	1.25812	1.25898	4349	0	9
2017.08.21	08:00:00	1.25898	1.26061	1.25898	1.25994	8595	0	9
2017.08.21	12:00:00	1.25994	1.26066	1.25669	1.25713	13679	0	9
2017.08.21	16:00:00	1.25715	1.25939	1.25645	1.25726	21534	0	9
2017.08.21	20:00:00	1.25727	1.25743	1.25532	1.25592	11514	0	9
2017.08.22	00:00:00	1.25567	1.25645	1.25528	1.25551	3983	0	9
2017.08.22	04:00:00	1.25550	1.25633	1.25490	1.25587	4767	0	9
2017.08.22	08:00:00	1.25587	1.25812	1.25470	1.25692	11111	0	9
2017.08.22	12:00:00	1.25691	1.25947	1.25256	1.25321	16006	0	9
2017.08.22	16:00:00	1.25320	1.25689	1.25259	1.25641	21173	0	9
2017.08.22	20:00:00	1.25642	1.25708	1.25555	1.25617	10125	0	9
2017.08.23	00:00:00	1.25641	1.25905	1.25599	1.25837	5781	0	9
2017.08.23	04:00:00	1.25835	1.25964	1.25713	1.25901	6733	0	9
2017.08.23	08:00:00	1.25900	1.25978	1.25667	1.25754	11757	0	9
2017.08.23	12:00:00	1.25753	1.25953	1.25643	1.25881	14082	0	9
2017.08.23	16:00:00	1.25882	1.25938	1.25500	1.25620	22420	0	9
2017.08.23	20:00:00	1.25620	1.25620	1.25406	1.25473	11758	0	9
2017.08.24	00:00:00	1.25473	1.25539	1.25366	1.25480	5082	0	9
2017.08.24	04:00:00	1.25481	1.25518	1.25415	1.25451	7249	0	9
2017.08.24	08:00:00	1.25450	1.25604	1.25364	1.25436	10967	0	9
2017.08.24	12:00:00	1.25437	1.25445	1.25195	1.25255	11931	0	9
2017.08.24	16:00:00	1.25256	1.25417	1.25193	1.25252	19886	0	9
2017.08.24	20:00:00	1.25253	1.25322	1.25147	1.25157	10251	0	9
2017.08.25	00:00:00	1.25194	1.25346	1.25057	1.25128	7129	0	9
2017.08.25	04:00:00	1.25127	1.25189	1.25081	1.25106	4360	0	9
2017.08.25	08:00:00	1.25105	1.25191	1.25054	1.25097	9400	0	9
2017.08.25	12:00:00	1.25097	1.25161	1.25024	1.25067	11458	0	9
2017.08.25	16:00:00	1.25066	1.25391	1.24652	1.24736	27576	0	9
2017.08.25	20:00:00	1.24736	1.24901	1.24677	1.24721	15177	0	9
2017.08.28	00:00:00	1.24752	1.24825	1.24666	1.24712	5548	0	9
2017.08.28	04:00:00	1.24712	1.24853	1.24661	1.24778	4698	0	9
2017.08.28	08:00:00	1.24777	1.24833	1.24626	1.24645	8060	0	9
2017.08.28	12:00:00	1.24646	1.24792	1.24472	1.24485	10402	0	9
2017.08.28	16:00:00	1.24484	1.25016	1.24436	1.24925	14539	0	9
2017.08.28	20:00:00	1.24928	1.25072	1.24862	1.25057	8806	0	9
2017.08.29	00:00:00	1.25050	1.25338	1.25050	1.25084	11621	0	9
2017.08.29	04:00:00	1.25084	1.25120	1.25024	1.25054	5458	0	9
2017.08.29	08:00:00	1.25061	1.25063	1.24409	1.24520	16099	0	9
2017.08.29	12:00:00	1.24519	1.24993	1.24422	1.24920	16876	0	9
2017.08.29	16:00:00	1.24921	1.25391	1.24898	1.25258	22618	0	9
2017.08.29	20:00:00	1.25259	1.25496	1.25156	1.25166	14218	0	9
2017.08.30	00:00:00	1.25129	1.25217	1.25087	1.25149	5947	0	9
2017.08.30	04:00:00	1.25148	1.25245	1.25002	1.25077	6523	0	9
2017.08.30	08:00:00	1.25078	1.25385	1.25071	1.25360	12353	0	9
2017.08.30	12:00:00	1.25361	1.25692	1.25249	1.25688	16254	0	9
2017.08.30	16:00:00	1.25685	1.26365	1.25656	1.26157	21686	0	9
2017.08.30	20:00:00	1.26157	1.26363	1.26132	1.26243	10143	0	9
2017.08.31	00:00:00	1.26243	1.26325	1.26191	1.26239	5432	0	9
2017.08.31	04:00:00	1.26239	1.26509	1.26212	1.26437	7738	0	9
2017.08.31	08:00:00	1.26437	1.26625	1.26221	1.26223	10925	0	9
2017.08.31	12:00:00	1.26226	1.26629	1.25552	1.25660	19371	0	9
2017.08.31	16:00:00	1.25658	1.25748	1.25093	1.25254	27648	0	9
2017.08.31	20:00:00	1.25254	1.25268	1.24759	1.24783	14177	0	9
2017.09.01	00:00:00	1.24783	1.24873	1.24546	1.24566	6462	0	9
2017.09.01	04:00:00	1.24565	1.24613	1.24498	1.24611	5411	0	9
2017.09.01	08:00:00	1.24612	1.24908	1.24606	1.24889	10787	0	9
2017.09.01	12:00:00	1.24888	1.24914	1.23392	1.23905	23493	0	9
2017.09.01	16:00:00	1.23904	1.24189	1.23603	1.23820	30870	0	9
2017.09.01	20:00:00	1.23817	1.23987	1.23780	1.23908	11428	0	9
2017.09.04	00:00:00	1.24008	1.24111	1.23749	1.23826	7377	0	9
2017.09.04	04:00:00	1.23821	1.23929	1.23763	1.23914	8082	0	9
2017.09.04	08:00:00	1.23912	1.24189	1.23863	1.24092	13104	0	9
2017.09.04	12:00:00	1.24093	1.24259	1.24050	1.24181	10067	0	9
2017.09.04	16:00:00	1.24182	1.24239	1.24071	1.24080	10034	0	9
2017.09.04	20:00:00	1.24081	1.24140	1.24076	1.24123	4197	0	9
2017.09.05	00:00:00	1.24123	1.24170	1.24079	1.24083	4477	0	9
2017.09.05	04:00:00	1.24084	1.24105	1.23897	1.23986	10892	0	9
2017.09.05	08:00:00	1.23986	1.24092	1.23876	1.23997	12767	0	9
2017.09.05	12:00:00	1.23997	1.24042	1.23677	1.23812	16752	0	9
2017.09.05	16:00:00	1.23812	1.23812	1.23357	1.23724	23369	0	9
2017.09.05	20:00:00	1.23724	1.24003	1.23711	1.23772	14956	0	9
2017.09.06	00:00:00	1.23772	1.23814	1.23645	1.23717	6653	0	9
2017.09.06	04:00:00	1.23716	1.23973	1.23711	1.23947	8476	0	9
2017.09.06	08:00:00	1.23949	1.23991	1.23771	1.23787	11440	0	9
2017.09.06	12:00:00	1.23786	1.24068	1.23717	1.24068	15847	0	9
2017.09.06	16:00:00	1.24068	1.24144	1.21357	1.22287	32480	0	9
2017.09.06	20:00:00	1.22287	1.22442	1.22154	1.22202	13893	0	9
2017.09.07	00:00:00	1.22202	1.22408	1.22202	1.22374	6895	0	9
2017.09.07	04:00:00	1.22374	1.22397	1.22254	1.22286	6930	0	9
2017.09.07	08:00:00	1.22286	1.22311	1.21972	1.22035	14237	0	9
2017.09.07	12:00:00	1.22034	1.22106	1.21502	1.21571	24571	0	9
2017.09.07	16:00:00	1.21572	1.21760	1.21183	1.21439	29084	0	9
2017.09.07	20:00:00	1.21439	1.21473	1.21100	1.21222	11716	0	9
2017.09.08	00:00:00	1.21222	1.21324	1.21011	1.21046	7204	0	9
2017.09.08	04:00:00	1.21047	1.21211	1.20642	1.20749	14339	0	9
2017.09.08	08:00:00	1.20750	1.21131	1.20611	1.21091	19609	0	9
2017.09.08	12:00:00	1.21091	1.21317	1.20777	1.21141	18646	0	9
2017.09.08	16:00:00	1.21141	1.21653	1.21054	1.21355	22028	0	9
2017.09.08	20:00:00	1.21354	1.21564	1.21313	1.21554	12526	0	9
2017.09.11	00:00:00	1.21503	1.21597	1.21316	1.21591	6869	0	9
2017.09.11	04:00:00	1.21590	1.21618	1.21380	1.21439	8414	0	9
2017.09.11	08:00:00	1.21441	1.21494	1.21183	1.21224	13152	0	9
2017.09.11	12:00:00	1.21224	1.21297	1.20971	1.21293	14283	0	9
2017.09.11	16:00:00	1.21293	1.21698	1.21221	1.21249	19116	0	9
2017.09.11	20:00:00	1.21250	1.21278	1.21088	1.21184	9176	0	9
2017.09.12	00:00:00	1.21186	1.21233	1.20974	1.21207	6591	0	9
2017.09.12	04:00:00	1.21206	1.21220	1.21046	1.21151	6082	1035222000	0
2017.09.12	08:00:00	1.21151	1.21194	1.20821	1.21180	22399	0	3
2017.09.12	12:00:00	1.21179	1.21555	1.21121	1.21502	18443	0	0
2017.09.12	16:00:00	1.21502	1.21815	1.21372	1.21626	23200	0	0
2017.09.12	20:00:00	1.21623	1.21895	1.21538	1.21852	10179	0	0
2017.09.13	00:00:00	1.21852	1.21857	1.21700	1.21770	6186	0	0
2017.09.13	04:00:00	1.21770	1.21793	1.21612	1.21669	5946	0	0
2017.09.13	08:00:00	1.21673	1.21746	1.21374	1.21445	9317	0	0
2017.09.13	12:00:00	1.21445	1.21534	1.21306	1.21460	12617	0	0
2017.09.13	16:00:00	1.21461	1.22200	1.21438	1.22157	22696	0	0
2017.09.13	20:00:00	1.22157	1.22166	1.21714	1.21723	9463	0	0
2017.09.14	00:00:00	1.21723	1.21757	1.21600	1.21725	4249	0	0
2017.09.14	04:00:00	1.21724	1.21823	1.21624	1.21782	5682	0	0
2017.09.14	08:00:00	1.21781	1.21878	1.21705	1.21734	10785	0	0
2017.09.14	12:00:00	1.21735	1.22394	1.21692	1.21986	21493	0	0
2017.09.14	16:00:00	1.21985	1.22174	1.21827	1.22029	21801	0	0
2017.09.14	20:00:00	1.22027	1.22066	1.21568	1.21641	11752	0	0
2017.09.15	00:00:00	1.21641	1.21872	1.21561	1.21805	7623	0	0
2017.09.15	04:00:00	1.21800	1.21862	1.21716	1.21740	4800	0	0
2017.09.15	08:00:00	1.21742	1.21786	1.21413	1.21437	11115	0	0
2017.09.15	12:00:00	1.21437	1.21678	1.21192	1.21509	19694	0	0
2017.09.15	16:00:00	1.21506	1.22101	1.21442	1.22013	18931	0	0
2017.09.15	20:00:00	1.22015	1.22180	1.21767	1.21886	9895	0	0
2017.09.18	00:00:00	1.21872	1.22014	1.21844	1.21960	3872	0	0
2017.09.18	04:00:00	1.21960	1.21962	1.21716	1.21842	4833	0	0
2017.09.18	08:00:00	1.21840	1.22036	1.21713	1.21980	9467	0	0
2017.09.18	12:00:00	1.21981	1.22131	1.21894	1.22017	11066	0	0
2017.09.18	16:00:00	1.22017	1.22462	1.21938	1.22326	17110	0	0
2017.09.18	20:00:00	1.22325	1.23377	1.22223	1.22908	18444	0	0
2017.09.19	00:00:00	1.22908	1.22970	1.22748	1.22770	5900	0	0
2017.09.19	04:00:00	1.22768	1.23079	1.22730	1.23018	6308	0	0
2017.09.19	08:00:00	1.23018	1.23086	1.22810	1.22834	11637	0	0
2017.09.19	12:00:00	1.22831	1.23000	1.22623	1.22802	15372	0	0
2017.09.19	16:00:00	1.22803	1.22943	1.22551	1.22770	19537	0	0
2017.09.19	20:00:00	1.22770	1.22975	1.22622	1.22906	10840	0	0
2017.09.20	00:00:00	1.22906	1.23017	1.22834	1.22928	5979	0	0
2017.09.20	04:00:00	1.22925	1.22932	1.22753	1.22823	5658	0	0
2017.09.20	08:00:00	1.22824	1.22836	1.22663	1.22700	9039	0	0
2017.09.20	12:00:00	1.22701	1.22708	1.22359	1.22630	12462	0	0
2017.09.20	16:00:00	1.22630	1.22733	1.22427	1.22557	18091	0	0
2017.09.20	20:00:00	1.22557	1.23901	1.21953	1.23203	31207	0	0
2017.09.21	00:00:00	1.23203	1.23522	1.23195	1.23405	6651	0	0
2017.09.21	04:00:00	1.23403	1.23542	1.23300	1.23367	6924	0	0
2017.09.21	08:00:00	1.23366	1.23550	1.23275	1.23335	13834	0	0
2017.09.21	12:00:00	1.23338	1.23676	1.23269	1.23565	14671	0	0
2017.09.21	16:00:00	1.23567	1.23567	1.23206	1.23282	21111	0	0
2017.09.21	20:00:00	1.23283	1.23478	1.23241	1.23251	9277	0	0
2017.09.22	00:00:00	1.23251	1.23340	1.23211	1.23301	3587	0	0
2017.09.22	04:00:00	1.23302	1.23324	1.23112	1.23142	5986	0	0
2017.09.22	08:00:00	1.23141	1.23156	1.22771	1.22895	11505	0	0
2017.09.22	12:00:00	1.22894	1.23173	1.22530	1.22992	17283	0	0
2017.09.22	16:00:00	1.22994	1.23448	1.22694	1.23370	20401	0	0
2017.09.22	20:00:00	1.23370	1.23512	1.23298	1.23372	9069	0	0
2017.09.25	00:00:00	1.23298	1.23498	1.23274	1.23371	5222	0	0
2017.09.25	04:00:00	1.23371	1.23401	1.23280	1.23302	5582	0	0
2017.09.25	08:00:00	1.23302	1.23479	1.23236	1.23281	8896	0	0
2017.09.25	12:00:00	1.23284	1.23422	1.23127	1.23232	12614	0	0
2017.09.25	16:00:00	1.23232	1.23694	1.23139	1.23458	22627	0	0
2017.09.25	20:00:00	1.23461	1.23849	1.23447	1.23682	10550	0	0
2017.09.26	00:00:00	1.23688	1.23881	1.23648	1.23847	5734	0	0
2017.09.26	04:00:00	1.23848	1.23854	1.23655	1.23693	5080	0	0
2017.09.26	08:00:00	1.23695	1.23920	1.23619	1.23814	10258	0	0
2017.09.26	12:00:00	1.23815	1.24013	1.23671	1.23741	14422	0	0
2017.09.26	16:00:00	1.23739	1.24127	1.23541	1.23833	24658	0	0
2017.09.26	20:00:00	1.23835	1.23883	1.23299	1.23487	17334	0	0
2017.09.27	00:00:00	1.23487	1.23692	1.23382	1.23619	6603	0	1
2017.09.27	04:00:00	1.23620	1.23658	1.23478	1.23652	8307	0	0
2017.09.27	08:00:00	1.23654	1.24114	1.23580	1.24107	14029	0	0
2017.09.27	12:00:00	1.24108	1.24122	1.23761	1.23963	18836	0	0
2017.09.27	16:00:00	1.23963	1.24324	1.23358	1.24250	35086	0	0
2017.09.27	20:00:00	1.24250	1.24826	1.24168	1.24756	18811	0	0
2017.09.28	00:00:00	1.24756	1.24841	1.24671	1.24710	6545	0	0
2017.09.28	04:00:00	1.24712	1.25049	1.24710	1.25046	9676	0	0
2017.09.28	08:00:00	1.25046	1.25191	1.24703	1.24808	17064	0	0
2017.09.28	12:00:00	1.24809	1.24864	1.24583	1.24738	17769	0	0
2017.09.28	16:00:00	1.24739	1.24787	1.24356	1.24374	23141	0	0
2017.09.28	20:00:00	1.24376	1.24425	1.24163	1.24234	10578	0	0
2017.09.29	00:00:00	1.24234	1.24405	1.24228	1.24313	6068	0	2
2017.09.29	04:00:00	1.24314	1.24448	1.24255	1.24374	7273	0	0
2017.09.29	08:00:00	1.24379	1.24452	1.24201	1.24290	8779	0	0
2017.09.29	12:00:00	1.24290	1.24765	1.24169	1.24629	12658	0	0
2017.09.29	16:00:00	1.24633	1.25325	1.24554	1.24838	27365	0	0
2017.09.29	20:00:00	1.24839	1.24956	1.24593	1.24593	10539	0	0
2017.10.02	00:00:00	1.24845	1.24865	1.24629	1.24848	4483	0	1
2017.10.02	04:00:00	1.24848	1.24966	1.24830	1.24899	4487	0	0
2017.10.02	08:00:00	1.24894	1.25210	1.24874	1.25059	9710	0	0
2017.10.02	12:00:00	1.25060	1.25246	1.24835	1.24871	13971	0	0
2017.10.02	16:00:00	1.24874	1.25219	1.24851	1.25116	20783	0	0
2017.10.02	20:00:00	1.25114	1.25202	1.24984	1.25083	8351	0	0
2017.10.03	00:00:00	1.25083	1.25284	1.25060	1.25274	5519	0	0
2017.10.03	04:00:00	1.25274	1.25371	1.25230	1.25327	8519	0	0
2017.10.03	08:00:00	1.25328	1.25384	1.25071	1.25269	10564	0	0
2017.10.03	12:00:00	1.25269	1.25300	1.24903	1.25210	11339	0	0
2017.10.03	16:00:00	1.25209	1.25257	1.24829	1.24887	16729	0	0
2017.10.03	20:00:00	1.24884	1.24989	1.24803	1.24851	8285	0	0
2017.10.04	00:00:00	1.24851	1.24947	1.24625	1.24691	5810	0	0
2017.10.04	04:00:00	1.24692	1.24779	1.24570	1.24683	5506	0	0
2017.10.04	08:00:00	1.24683	1.24831	1.24577	1.24735	10673	0	0
2017.10.04	12:00:00	1.24736	1.24762	1.24486	1.24713	12663	0	0
2017.10.04	16:00:00	1.24713	1.24984	1.24692	1.24817	19823	0	0
2017.10.04	20:00:00	1.24819	1.24913	1.24692	1.24747	7596	0	0
2017.10.05	00:00:00	1.24747	1.24925	1.24711	1.24844	4646	0	2
2017.10.05	04:00:00	1.24846	1.24877	1.24771	1.24780	4089	0	1
2017.10.05	08:00:00	1.24779	1.24872	1.24619	1.24677	8077	0	0
2017.10.05	12:00:00	1.24672	1.25442	1.24652	1.25400	14440	0	0
2017.10.05	16:00:00	1.25398	1.25568	1.25201	1.25558	21941	0	0
2017.10.05	20:00:00	1.25555	1.25847	1.25554	1.25635	10463	0	0
2017.10.06	00:00:00	1.25635	1.25821	1.25620	1.25666	9960	0	0
2017.10.06	04:00:00	1.25665	1.25909	1.25615	1.25825	6890	0	0
2017.10.06	08:00:00	1.25827	1.25944	1.25760	1.25868	7962	0	0
2017.10.06	12:00:00	1.25866	1.25992	1.25407	1.25733	18212	0	0
2017.10.06	16:00:00	1.25731	1.25809	1.25320	1.25494	24161	0	0
2017.10.06	20:00:00	1.25493	1.25502	1.25253	1.25314	9212	0	0
2017.10.09	00:00:00	1.25294	1.25438	1.25259	1.25393	3485	0	1
2017.10.09	04:00:00	1.25392	1.25414	1.25256	1.25404	4827	0	0
2017.10.09	08:00:00	1.25404	1.25472	1.25298	1.25389	6570	0	0
2017.10.09	12:00:00	1.25389	1.25547	1.25315	1.25463	7828	0	0
2017.10.09	16:00:00	1.25464	1.25588	1.25346	1.25377	10055	0	0
2017.10.09	20:00:00	1.25379	1.25516	1.25338	1.25461	4489	0	0
2017.10.10	00:00:00	1.25472	1.25550	1.25281	1.25407	3671	0	0
2017.10.10	04:00:00	1.25404	1.25414	1.25166	1.25201	5770	0	0
2017.10.10	08:00:00	1.25200	1.25275	1.25101	1.25181	8777	0	0
2017.10.10	12:00:00	1.25174	1.25200	1.24933	1.25057	15979	0	0
2017.10.10	16:00:00	1.25056	1.25081	1.24834	1.24962	16824	0	0
2017.10.10	20:00:00	1.24960	1.25172	1.24953	1.25145	10544	0	0
2017.10.11	00:00:00	1.25147	1.25199	1.24960	1.25008	8488	0	0
2017.10.11	04:00:00	1.25008	1.25204	1.24957	1.25101	4993	0	0
2017.10.11	08:00:00	1.25102	1.25306	1.25004	1.25143	9668	0	0
2017.10.11	12:00:00	1.25141	1.25269	1.24962	1.24969	11732	0	0
2017.10.11	16:00:00	1.24969	1.25177	1.24881	1.25001	16858	0	0
2017.10.11	20:00:00	1.25001	1.25052	1.24526	1.24529	12116	0	0
2017.10.12	00:00:00	1.24529	1.24610	1.24427	1.24469	8416	0	0
2017.10.12	04:00:00	1.24468	1.24611	1.24400	1.24435	8930	0	0
2017.10.12	08:00:00	1.24437	1.24533	1.24329	1.24531	8941	0	0
2017.10.12	12:00:00	1.24531	1.24905	1.24509	1.24811	13390	0	0
2017.10.12	16:00:00	1.24812	1.24902	1.24642	1.24840	16919	0	0
2017.10.12	20:00:00	1.24839	1.24845	1.24523	1.24739	8947	0	0
2017.10.13	00:00:00	1.24739	1.24828	1.24686	1.24688	4172	0	0
2017.10.13	04:00:00	1.24685	1.24742	1.24635	1.24668	4885	0	0
2017.10.13	08:00:00	1.24667	1.24710	1.24544	1.24704	9163	0	0
2017.10.13	12:00:00	1.24704	1.25109	1.24520	1.24608	15390	0	0
2017.10.13	16:00:00	1.24607	1.25199	1.24588	1.25092	20134	0	0
2017.10.13	20:00:00	1.25092	1.25141	1.24628	1.24628	9421	0	0
2017.10.16	00:00:00	1.24712	1.24859	1.24623	1.24830	5226	0	0
2017.10.16	04:00:00	1.24829	1.24903	1.24813	1.24828	2879	0	0
2017.10.16	08:00:00	1.24829	1.24950	1.24695	1.24946	7665	0	0
2017.10.16	12:00:00	1.24948	1.25446	1.24876	1.25360	14324	0	0
2017.10.16	16:00:00	1.25361	1.25578	1.25233	1.25252	18117	0	0
2017.10.16	20:00:00	1.25253	1.25288	1.25139	1.25155	9792	0	0
2017.10.17	00:00:00	1.25155	1.25333	1.25123	1.25301	4392	0	0
2017.10.17	04:00:00	1.25298	1.25394	1.25242	1.25326	3146	0	0
2017.10.17	08:00:00	1.25326	1.25523	1.25308	1.25345	8517	0	0
2017.10.17	12:00:00	1.25347	1.25532	1.25275	1.25375	13537	0	0
2017.10.17	16:00:00	1.25375	1.25911	1.25332	1.25554	18565	0	0
2017.10.17	20:00:00	1.25556	1.25563	1.25187	1.25199	9483	0	0
2017.10.18	00:00:00	1.25199	1.25243	1.24874	1.24949	7204	0	0
2017.10.18	04:00:00	1.24951	1.25061	1.24932	1.25036	5087	0	0
2017.10.18	08:00:00	1.25035	1.25282	1.25003	1.25232	9119	0	0
2017.10.18	12:00:00	1.25232	1.25338	1.24860	1.24985	15380	0	0
2017.10.18	16:00:00	1.24986	1.25155	1.24664	1.24851	19503	0	0
2017.10.18	20:00:00	1.24851	1.24851	1.24580	1.24665	9297	0	0
2017.10.19	00:00:00	1.24665	1.24682	1.24518	1.24577	11157	0	0
2017.10.19	04:00:00	1.24577	1.24751	1.24550	1.24688	6254	0	0
2017.10.19	08:00:00	1.24689	1.24872	1.24515	1.24625	14737	0	0
2017.10.19	12:00:00	1.24625	1.24838	1.24506	1.24810	16322	0	0
2017.10.19	16:00:00	1.24812	1.24896	1.24569	1.24724	17496	0	0
2017.10.19	20:00:00	1.24722	1.24943	1.24673	1.24833	7652	0	0
2017.10.20	00:00:00	1.24833	1.24900	1.24763	1.24865	4902	0	0
2017.10.20	04:00:00	1.24863	1.25186	1.24811	1.25132	10620	0	0
2017.10.20	08:00:00	1.25132	1.25199	1.24977	1.25123	10043	0	0
2017.10.20	12:00:00	1.25125	1.25708	1.24770	1.25704	15072	0	0
2017.10.20	16:00:00	1.25706	1.26238	1.25694	1.26101	22224	0	0
2017.10.20	20:00:00	1.26103	1.26302	1.26091	1.26246	10161	0	0
2017.10.23	00:00:00	1.26160	1.26404	1.26148	1.26354	6536	0	0
2017.10.23	04:00:00	1.26356	1.26390	1.26194	1.26214	3491	0	0
2017.10.23	08:00:00	1.26215	1.26380	1.26135	1.26369	7335	0	0
2017.10.23	12:00:00	1.26369	1.26478	1.26219	1.26418	12806	0	0
2017.10.23	16:00:00	1.26415	1.26599	1.26363	1.26424	15151	0	0
2017.10.23	20:00:00	1.26430	1.26555	1.26385	1.26448	6266	0	0
2017.10.24	00:00:00	1.26448	1.26484	1.26193	1.26310	3228	0	0
2017.10.24	04:00:00	1.26312	1.26401	1.26220	1.26273	4071	0	0
2017.10.24	08:00:00	1.26273	1.26663	1.26260	1.26594	9461	0	0
2017.10.24	12:00:00	1.26593	1.26687	1.26385	1.26506	14734	0	0
2017.10.24	16:00:00	1.26507	1.26824	1.26429	1.26774	18377	0	0
2017.10.24	20:00:00	1.26778	1.26927	1.26701	1.26742	12275	0	0
2017.10.25	00:00:00	1.26748	1.26830	1.26582	1.26797	6137	0	0
2017.10.25	04:00:00	1.26792	1.26872	1.26756	1.26839	3758	0	0
2017.10.25	08:00:00	1.26837	1.26893	1.26752	1.26864	7611	0	0
2017.10.25	12:00:00	1.26863	1.27228	1.26838	1.26916	15286	0	0
2017.10.25	16:00:00	1.26915	1.28167	1.26310	1.28024	31795	0	0
2017.10.25	20:00:00	1.28023	1.28141	1.27911	1.27952	8662	0	0
2017.10.26	00:00:00	1.27952	1.28105	1.27856	1.27948	4949	0	0
2017.10.26	04:00:00	1.27951	1.27997	1.27849	1.27903	3858	0	0
2017.10.26	08:00:00	1.27903	1.28100	1.27830	1.27997	10641	0	0
2017.10.26	12:00:00	1.27999	1.28152	1.27808	1.28041	17177	0	0
2017.10.26	16:00:00	1.28040	1.28475	1.27922	1.28414	22097	0	0
2017.10.26	20:00:00	1.28414	1.28574	1.28382	1.28460	13403	0	0
2017.10.27	00:00:00	1.28460	1.28586	1.28440	1.28583	5358	0	0
2017.10.27	04:00:00	1.28583	1.28735	1.28577	1.28693	7647	0	1
2017.10.27	08:00:00	1.28692	1.28877	1.28654	1.28714	11663	0	0
2017.10.27	12:00:00	1.28714	1.29078	1.28637	1.28999	20035	0	0
2017.10.27	16:00:00	1.29001	1.29165	1.28644	1.28727	26049	0	0
2017.10.27	20:00:00	1.28728	1.28757	1.28076	1.28076	11495	0	0
2017.10.30	00:00:00	1.28163	1.28333	1.28160	1.28255	5051	0	2
2017.10.30	04:00:00	1.28252	1.28305	1.28187	1.28243	5514	0	0
2017.10.30	08:00:00	1.28240	1.28364	1.28163	1.28185	6558	0	0
2017.10.30	12:00:00	1.28188	1.28424	1.28117	1.28414	11528	0	0
2017.10.30	16:00:00	1.28418	1.28612	1.28178	1.28255	17837	0	0
2017.10.30	20:00:00	1.28255	1.28383	1.28186	1.28314	6848	0	0
2017.10.31	00:00:00	1.28319	1.28363	1.28249	1.28357	4985	0	0
2017.10.31	04:00:00	1.28356	1.28433	1.28296	1.28428	4424	0	2
2017.10.31	08:00:00	1.28430	1.28438	1.28228	1.28428	9104	0	0
2017.10.31	12:00:00	1.28428	1.29146	1.28348	1.28967	14971	0	0
2017.10.31	16:00:00	1.28965	1.29018	1.28738	1.28988	18730	0	0
2017.10.31	20:00:00	1.28980	1.29121	1.28852	1.28875	8156	0	0
2017.11.01	00:00:00	1.28854	1.29036	1.28852	1.28985	7296	0	0
2017.11.01	04:00:00	1.28986	1.29065	1.28950	1.29019	5297	0	2
2017.11.01	08:00:00	1.29018	1.29086	1.28755	1.28831	10050	0	0
2017.11.01	12:00:00	1.28832	1.29056	1.28716	1.29022	13262	0	0
2017.11.01	16:00:00	1.29021	1.29103	1.28753	1.28779	19735	0	0
2017.11.01	20:00:00	1.28778	1.28891	1.28541	1.28644	14992	0	0
2017.11.02	00:00:00	1.28645	1.28757	1.28514	1.28556	6548	0	0
2017.11.02	04:00:00	1.28557	1.28614	1.28306	1.28333	7803	0	1
