<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.25	00:00:00	1.08392	1.08421	1.08347	1.08395	2943	0	0
2024.07.25	04:00:00	1.08395	1.08439	1.08362	1.08399	4887	0	0
2024.07.25	08:00:00	1.08400	1.08577	1.08282	1.08461	9309	0	0
2024.07.25	12:00:00	1.08456	1.08587	1.08364	1.08498	9777	0	0
2024.07.25	16:00:00	1.08499	1.08646	1.08302	1.08620	11757	0	0
2024.07.25	20:00:00	1.08620	1.08699	1.08434	1.08446	6684	0	0
2024.07.26	00:00:00	1.08448	1.08554	1.08433	1.08539	2753	0	0
2024.07.26	04:00:00	1.08539	1.08604	1.08520	1.08583	3485	0	0
2024.07.26	08:00:00	1.08583	1.08607	1.08421	1.08515	6545	0	1
2024.07.26	12:00:00	1.08515	1.08654	1.08472	1.08605	7441	0	0
2024.07.26	16:00:00	1.08605	1.08682	1.08516	1.08654	9316	0	0
2024.07.26	20:00:00	1.08653	1.08654	1.08541	1.08552	5320	0	0
2024.07.29	00:00:00	1.08570	1.08664	1.08509	1.08634	3111	0	0
2024.07.29	04:00:00	1.08635	1.08698	1.08582	1.08590	3988	0	0
2024.07.29	08:00:00	1.08590	1.08630	1.08317	1.08321	7230	0	0
2024.07.29	12:00:00	1.08322	1.08420	1.08150	1.08161	6876	0	0
2024.07.29	16:00:00	1.08161	1.08238	1.08026	1.08214	7661	0	0
2024.07.29	20:00:00	1.08215	1.08258	1.08194	1.08206	4248	0	0
2024.07.30	00:00:00	1.08198	1.08235	1.08153	1.08171	2412	0	0
2024.07.30	04:00:00	1.08170	1.08252	1.08142	1.08241	3286	0	0
2024.07.30	08:00:00	1.08238	1.08346	1.08158	1.08288	7262	0	0
2024.07.30	12:00:00	1.08287	1.08356	1.08016	1.08018	6525	0	0
2024.07.30	16:00:00	1.08018	1.08166	1.07984	1.08136	10258	0	0
2024.07.30	20:00:00	1.08137	1.08175	1.08084	1.08141	5310	0	0
2024.07.31	00:00:00	1.08140	1.08200	1.08117	1.08199	2868	0	0
2024.07.31	04:00:00	1.08200	1.08301	1.08166	1.08254	5416	0	0
2024.07.31	08:00:00	1.08256	1.08277	1.08065	1.08221	9257	0	0
2024.07.31	12:00:00	1.08222	1.08481	1.08220	1.08409	8349	0	0
2024.07.31	16:00:00	1.08408	1.08493	1.08044	1.08092	10422	0	0
2024.07.31	20:00:00	1.08092	1.08328	1.08018	1.08247	10176	0	0
2024.08.01	00:00:00	1.08238	1.08308	1.08217	1.08277	2799	0	0
2024.08.01	04:00:00	1.08276	1.08352	1.08242	1.08266	5114	0	0
2024.08.01	08:00:00	1.08267	1.08296	1.07813	1.07843	8776	0	0
2024.08.01	12:00:00	1.07843	1.08082	1.07773	1.07964	9291	0	0
2024.08.01	16:00:00	1.07964	1.08181	1.07801	1.07863	12462	0	0
2024.08.01	20:00:00	1.07862	1.07955	1.07826	1.07909	7276	0	0
2024.08.02	00:00:00	1.07905	1.07929	1.07816	1.07910	3992	0	0
2024.08.02	04:00:00	1.07910	1.07985	1.07846	1.07975	4767	0	0
2024.08.02	08:00:00	1.07976	1.08152	1.07861	1.08145	9986	0	0
2024.08.02	12:00:00	1.08144	1.08970	1.08144	1.08912	11021	0	0
2024.08.02	16:00:00	1.08904	1.09265	1.08846	1.09120	15192	0	0
2024.08.02	20:00:00	1.09120	1.09166	1.09071	1.09102	8156	0	0
2024.08.05	00:00:00	1.09221	1.09232	1.09029	1.09168	6920	0	0
2024.08.05	04:00:00	1.09167	1.09395	1.09119	1.09325	9762	0	0
2024.08.05	08:00:00	1.09325	1.09749	1.08925	1.09510	17690	0	0
2024.08.05	12:00:00	1.09509	1.10084	1.09330	1.09911	15157	0	0
2024.08.05	16:00:00	1.09911	1.10031	1.09478	1.09599	18363	0	0
2024.08.05	20:00:00	1.09595	1.09643	1.09473	1.09504	9664	0	0
2024.08.06	00:00:00	1.09512	1.09630	1.09395	1.09627	6450	0	0
2024.08.06	04:00:00	1.09628	1.09630	1.09497	1.09520	8089	0	0
2024.08.06	08:00:00	1.09520	1.09548	1.09188	1.09278	13156	0	0
2024.08.06	12:00:00	1.09263	1.09268	1.09036	1.09051	11779	0	0
2024.08.06	16:00:00	1.09051	1.09348	1.09051	1.09278	13494	0	0
2024.08.06	20:00:00	1.09275	1.09335	1.09224	1.09284	8035	0	0
2024.08.07	00:00:00	1.09303	1.09318	1.09223	1.09296	4546	0	0
2024.08.07	04:00:00	1.09296	1.09303	1.09110	1.09116	7223	0	0
2024.08.07	08:00:00	1.09114	1.09278	1.09054	1.09188	10426	0	0
2024.08.07	12:00:00	1.09188	1.09266	1.09085	1.09218	9407	0	0
2024.08.07	16:00:00	1.09216	1.09366	1.09125	1.09220	10116	0	0
2024.08.07	20:00:00	1.09221	1.09270	1.09173	1.09203	8431	0	0
2024.08.08	00:00:00	1.09203	1.09338	1.09148	1.09282	4663	0	0
2024.08.08	04:00:00	1.09281	1.09377	1.09235	1.09317	6081	0	0
2024.08.08	08:00:00	1.09316	1.09450	1.09298	1.09370	8965	0	0
2024.08.08	12:00:00	1.09370	1.09396	1.08917	1.08974	8900	0	0
2024.08.08	16:00:00	1.08977	1.09147	1.08813	1.09086	10961	0	0
2024.08.08	20:00:00	1.09087	1.09190	1.09074	1.09177	6100	0	0
2024.08.09	00:00:00	1.09177	1.09194	1.09097	1.09126	2780	0	0
2024.08.09	04:00:00	1.09130	1.09245	1.09119	1.09202	4277	0	1
2024.08.09	08:00:00	1.09202	1.09291	1.09131	1.09175	6986	0	0
2024.08.09	12:00:00	1.09174	1.09257	1.09090	1.09116	7099	0	0
2024.08.09	16:00:00	1.09116	1.09312	1.09096	1.09185	8119	0	3
2024.08.09	20:00:00	1.09185	1.09234	1.09143	1.09151	4388	0	2
2024.08.12	00:00:00	1.09146	1.09196	1.09100	1.09182	2405	0	3
2024.08.12	04:00:00	1.09182	1.09228	1.09126	1.09190	2824	0	1
2024.08.12	08:00:00	1.09190	1.09283	1.09155	1.09206	5733	0	3
2024.08.12	12:00:00	1.09206	1.09297	1.09174	1.09198	5636	0	3
2024.08.12	16:00:00	1.09198	1.09393	1.09150	1.09228	8597	0	3
2024.08.12	20:00:00	1.09227	1.09349	1.09220	1.09305	4299	0	1
2024.08.13	00:00:00	1.09292	1.09363	1.09242	1.09300	2271	0	3
2024.08.13	04:00:00	1.09299	1.09393	1.09292	1.09391	2720	0	3
2024.08.13	08:00:00	1.09392	1.09409	1.09205	1.09231	5531	0	1
2024.08.13	12:00:00	1.09231	1.09465	1.09136	1.09407	6805	0	3
2024.08.13	16:00:00	1.09408	1.09738	1.09378	1.09722	9064	0	3
2024.08.13	20:00:00	1.09723	1.09996	1.09697	1.09919	6032	0	2
2024.08.14	00:00:00	1.09900	1.09984	1.09793	1.09919	2337	0	3
2024.08.14	04:00:00	1.09916	1.09965	1.09886	1.09927	4311	0	2
2024.08.14	08:00:00	1.09928	1.10197	1.09862	1.10191	6465	0	3
2024.08.14	12:00:00	1.10191	1.10349	1.10040	1.10167	7687	0	3
2024.08.14	16:00:00	1.10166	1.10471	1.10154	1.10182	9102	0	3
2024.08.14	20:00:00	1.10182	1.10183	1.10107	1.10112	4048	0	1
2024.08.15	00:00:00	1.10109	1.10154	1.10086	1.10096	2082	0	3
2024.08.15	04:00:00	1.10096	1.10120	1.10029	1.10116	3175	0	1
2024.08.15	08:00:00	1.10116	1.10154	1.10050	1.10060	4769	0	3
2024.08.15	12:00:00	1.10059	1.10141	1.09517	1.09564	6160	0	3
2024.08.15	16:00:00	1.09564	1.09894	1.09493	1.09781	9637	0	3
2024.08.15	20:00:00	1.09778	1.09798	1.09697	1.09712	4550	0	3
2024.08.16	00:00:00	1.09709	1.09770	1.09662	1.09756	2105	0	3
2024.08.16	04:00:00	1.09757	1.09825	1.09743	1.09819	2945	0	3
2024.08.16	08:00:00	1.09819	1.09896	1.09766	1.09808	5391	0	3
2024.08.16	12:00:00	1.09808	1.09949	1.09786	1.09938	5816	0	3
2024.08.16	16:00:00	1.09939	1.10043	1.09825	1.10036	7636	0	3
2024.08.16	20:00:00	1.10035	1.10293	1.10035	1.10271	4395	0	3
2024.08.19	00:00:00	1.10268	1.10358	1.10220	1.10302	3114	0	3
2024.08.19	04:00:00	1.10302	1.10417	1.10274	1.10395	3868	0	3
2024.08.19	08:00:00	1.10395	1.10505	1.10355	1.10370	6770	0	3
2024.08.19	12:00:00	1.10370	1.10442	1.10309	1.10387	5815	0	3
2024.08.19	16:00:00	1.10386	1.10739	1.10304	1.10735	8462	0	3
2024.08.19	20:00:00	1.10733	1.10861	1.10703	1.10841	4182	0	3
2024.08.20	00:00:00	1.10833	1.10873	1.10774	1.10818	2533	0	3
2024.08.20	04:00:00	1.10818	1.10871	1.10747	1.10769	4111	0	3
2024.08.20	08:00:00	1.10769	1.10887	1.10717	1.10795	6324	0	3
2024.08.20	12:00:00	1.10796	1.10983	1.10749	1.10983	6251	0	3
2024.08.20	16:00:00	1.10982	1.11190	1.10923	1.11147	9681	0	3
2024.08.20	20:00:00	1.11148	1.11301	1.11087	1.11280	4468	0	1
2024.08.21	00:00:00	1.11270	1.11325	1.11166	1.11276	2979	0	3
2024.08.21	04:00:00	1.11276	1.11280	1.11166	1.11189	3864	0	3
2024.08.21	08:00:00	1.11189	1.11286	1.11102	1.11183	6276	0	3
2024.08.21	12:00:00	1.11183	1.11298	1.11100	1.11247	5878	0	3
2024.08.21	16:00:00	1.11254	1.11481	1.10995	1.11462	12101	0	3
2024.08.21	20:00:00	1.11463	1.11739	1.11455	1.11486	5920	0	2
2024.08.22	00:00:00	1.11479	1.11577	1.11423	1.11474	2582	0	3
2024.08.22	04:00:00	1.11474	1.11490	1.11404	1.11433	3118	0	2
2024.08.22	08:00:00	1.11433	1.11653	1.11273	1.11424	6597	0	3
2024.08.22	12:00:00	1.11425	1.11458	1.11256	1.11399	6947	0	3
2024.08.22	16:00:00	1.11405	1.11413	1.10979	1.11102	10291	0	3
2024.08.22	20:00:00	1.11103	1.11133	1.10984	1.11112	4669	0	1
2024.08.23	00:00:00	1.11087	1.11225	1.11036	1.11196	2545	0	3
2024.08.23	04:00:00	1.11196	1.11285	1.11180	1.11277	3584	0	3
2024.08.23	08:00:00	1.11277	1.11318	1.11124	1.11226	5506	0	3
2024.08.23	12:00:00	1.11226	1.11270	1.11108	1.11144	5795	0	3
2024.08.23	16:00:00	1.11140	1.11958	1.11054	1.11738	12677	0	3
2024.08.23	20:00:00	1.11738	1.12009	1.11730	1.11921	6406	0	3
2024.08.26	00:00:00	1.11880	1.12014	1.11834	1.11938	4083	0	3
2024.08.26	04:00:00	1.11936	1.12001	1.11816	1.11832	4401	0	3
2024.08.26	08:00:00	1.11832	1.11891	1.11756	1.11803	6274	0	3
2024.08.26	12:00:00	1.11803	1.11826	1.11584	1.11611	7396	0	3
2024.08.26	16:00:00	1.11610	1.11788	1.11500	1.11711	9201	0	3
2024.08.26	20:00:00	1.11711	1.11752	1.11584	1.11601	4518	0	3
2024.08.27	00:00:00	1.11596	1.11668	1.11556	1.11608	2107	0	3
2024.08.27	04:00:00	1.11608	1.11704	1.11595	1.11680	2970	0	3
2024.08.27	08:00:00	1.11681	1.11739	1.11612	1.11665	6247	0	3
2024.08.27	12:00:00	1.11665	1.11785	1.11503	1.11585	7436	0	3
2024.08.27	16:00:00	1.11581	1.11716	1.11524	1.11655	9224	0	3
2024.08.27	20:00:00	1.11655	1.11904	1.11641	1.11828	5006	0	3
2024.08.28	00:00:00	1.11826	1.11851	1.11745	1.11797	2422	0	3
2024.08.28	04:00:00	1.11797	1.11798	1.11580	1.11594	3818	0	3
2024.08.28	08:00:00	1.11595	1.11606	1.11351	1.11411	7402	0	3
2024.08.28	12:00:00	1.11412	1.11454	1.11047	1.11117	7843	0	3
2024.08.28	16:00:00	1.11117	1.11383	1.11100	1.11147	9932	0	3
2024.08.28	20:00:00	1.11146	1.11199	1.11052	1.11189	4927	0	2
2024.08.29	00:00:00	1.11180	1.11324	1.11162	1.11314	2543	0	3
2024.08.29	04:00:00	1.11314	1.11370	1.11272	1.11354	3219	0	3
2024.08.29	08:00:00	1.11354	1.11397	1.10718	1.10846	8089	0	3
2024.08.29	12:00:00	1.10846	1.10999	1.10728	1.10841	8432	0	3
2024.08.29	16:00:00	1.10842	1.10893	1.10555	1.10815	10544	0	3
2024.08.29	20:00:00	1.10815	1.10851	1.10746	1.10762	5381	0	3
2024.08.30	00:00:00	1.10765	1.10831	1.10713	1.10806	1992	0	3
2024.08.30	04:00:00	1.10806	1.10818	1.10696	1.10737	3334	0	3
2024.08.30	08:00:00	1.10737	1.10948	1.10733	1.10745	6226	0	3
2024.08.30	12:00:00	1.10745	1.10880	1.10576	1.10677	8017	0	3
2024.08.30	16:00:00	1.10687	1.10799	1.10434	1.10493	11618	0	3
2024.08.30	20:00:00	1.10493	1.10566	1.10463	1.10465	5216	0	3
2024.09.02	00:00:00	1.10461	1.10555	1.10418	1.10533	2427	0	3
2024.09.02	04:00:00	1.10534	1.10554	1.10437	1.10482	3614	0	3
2024.09.02	08:00:00	1.10483	1.10773	1.10453	1.10674	6179	0	3
2024.09.02	12:00:00	1.10674	1.10725	1.10584	1.10677	5953	0	3
2024.09.02	16:00:00	1.10681	1.10718	1.10599	1.10656	4602	0	3
2024.09.02	20:00:00	1.10656	1.10725	1.10656	1.10701	771	0	2
2024.09.03	00:00:00	1.10692	1.10726	1.10589	1.10603	2293	0	3
2024.09.03	04:00:00	1.10604	1.10702	1.10539	1.10541	4116	0	3
2024.09.03	08:00:00	1.10540	1.10676	1.10479	1.10484	7331	0	1
2024.09.03	12:00:00	1.10485	1.10524	1.10330	1.10477	8147	0	3
2024.09.03	16:00:00	1.10481	1.10702	1.10359	1.10391	10967	0	3
2024.09.03	20:00:00	1.10390	1.10443	1.10262	1.10422	4691	0	2
2024.09.04	00:00:00	1.10426	1.10512	1.10310	1.10481	3917	0	3
2024.09.04	04:00:00	1.10481	1.10571	1.10475	1.10562	3718	0	3
2024.09.04	08:00:00	1.10562	1.10626	1.10467	1.10515	7353	0	3
2024.09.04	12:00:00	1.10516	1.10585	1.10398	1.10525	6783	0	3
2024.09.04	16:00:00	1.10525	1.10951	1.10499	1.10844	10419	0	3
2024.09.04	20:00:00	1.10844	1.10860	1.10653	1.10815	5161	0	2
2024.09.05	00:00:00	1.10808	1.10860	1.10756	1.10791	2576	0	3
2024.09.05	04:00:00	1.10790	1.10855	1.10746	1.10769	3813	0	1
2024.09.05	08:00:00	1.10769	1.11002	1.10766	1.10988	6909	0	3
2024.09.05	12:00:00	1.10989	1.11195	1.10870	1.10922	8656	0	3
2024.09.05	16:00:00	1.10924	1.11081	1.10762	1.11008	11685	0	2
2024.09.05	20:00:00	1.11008	1.11129	1.10993	1.11092	5552	0	3
2024.09.06	00:00:00	1.11090	1.11145	1.11008	1.11133	2024	0	2
2024.09.06	04:00:00	1.11132	1.11175	1.11092	1.11158	3181	0	2
2024.09.06	08:00:00	1.11158	1.11208	1.11107	1.11173	6807	0	0
2024.09.06	12:00:00	1.11172	1.11543	1.10799	1.11208	9434	0	3
2024.09.06	16:00:00	1.11207	1.11343	1.10655	1.10767	16927	0	3
2024.09.06	20:00:00	1.10768	1.10894	1.10695	1.10850	7727	0	1
2024.09.09	00:00:00	1.10793	1.10909	1.10771	1.10832	3689	0	3
2024.09.09	04:00:00	1.10832	1.10909	1.10745	1.10755	4436	0	3
2024.09.09	08:00:00	1.10755	1.10757	1.10454	1.10474	7655	0	1
2024.09.09	12:00:00	1.10474	1.10589	1.10356	1.10395	7568	0	3
2024.09.09	16:00:00	1.10395	1.10519	1.10340	1.10486	9693	0	3
2024.09.09	20:00:00	1.10489	1.10534	1.10326	1.10332	5635	0	3
2024.09.10	00:00:00	1.10334	1.10395	1.10283	1.10307	2293	0	2
2024.09.10	04:00:00	1.10307	1.10404	1.10305	1.10399	2774	0	3
2024.09.10	08:00:00	1.10400	1.10496	1.10334	1.10376	6215	0	3
2024.09.10	12:00:00	1.10378	1.10437	1.10264	1.10297	6908	0	0
2024.09.10	16:00:00	1.10296	1.10347	1.10150	1.10264	9354	0	3
2024.09.10	20:00:00	1.10264	1.10277	1.10176	1.10186	4519	0	1
2024.09.11	00:00:00	1.10184	1.10236	1.10164	1.10199	2052	0	4
2024.09.11	04:00:00	1.10200	1.10470	1.10181	1.10464	5130	0	3
2024.09.11	08:00:00	1.10465	1.10518	1.10365	1.10437	6694	0	3
2024.09.11	12:00:00	1.10436	1.10546	1.10033	1.10161	8668	0	3
2024.09.11	16:00:00	1.10164	1.10261	1.10018	1.10157	12121	0	3
2024.09.11	20:00:00	1.10157	1.10262	1.10103	1.10114	5587	0	3
2024.09.12	00:00:00	1.10100	1.10150	1.10059	1.10066	1923	0	3
2024.09.12	04:00:00	1.10066	1.10167	1.10065	1.10162	2813	0	4
2024.09.12	08:00:00	1.10162	1.10238	1.10054	1.10154	5966	0	0
2024.09.12	12:00:00	1.10155	1.10322	1.10099	1.10249	7777	0	3
2024.09.12	16:00:00	1.10249	1.10479	1.10247	1.10458	10387	0	3
2024.09.12	20:00:00	1.10461	1.10749	1.10424	1.10737	6804	0	3
2024.09.13	00:00:00	1.10734	1.10872	1.10684	1.10869	2681	0	3
2024.09.13	04:00:00	1.10869	1.10900	1.10792	1.10844	3765	0	4
2024.09.13	08:00:00	1.10842	1.10937	1.10730	1.10926	6455	0	3
2024.09.13	12:00:00	1.10926	1.11007	1.10792	1.10929	8073	0	3
2024.09.13	16:00:00	1.10928	1.11016	1.10768	1.10838	10203	0	3
2024.09.13	20:00:00	1.10838	1.10857	1.10727	1.10753	4378	0	2
2024.09.16	00:00:00	1.10755	1.10924	1.10743	1.10894	2412	0	3
2024.09.16	04:00:00	1.10894	1.11050	1.10866	1.10970	3360	0	1
2024.09.16	08:00:00	1.10970	1.11260	1.10956	1.11226	6079	0	3
2024.09.16	12:00:00	1.11226	1.11328	1.11158	1.11248	7332	0	3
2024.09.16	16:00:00	1.11251	1.11375	1.11164	1.11288	8797	0	3
2024.09.16	20:00:00	1.11289	1.11332	1.11160	1.11316	4526	0	3
2024.09.17	00:00:00	1.11312	1.11320	1.11218	1.11229	2461	0	3
2024.09.17	04:00:00	1.11227	1.11296	1.11216	1.11243	3372	0	3
2024.09.17	08:00:00	1.11242	1.11461	1.11156	1.11446	6191	0	3
2024.09.17	12:00:00	1.11447	1.11447	1.11177	1.11248	8201	0	3
2024.09.17	16:00:00	1.11246	1.11281	1.11115	1.11193	11082	0	3
2024.09.17	20:00:00	1.11194	1.11234	1.11103	1.11124	5944	0	0
2024.09.18	00:00:00	1.11116	1.11284	1.11113	1.11268	2146	0	3
2024.09.18	04:00:00	1.11269	1.11304	1.11200	1.11200	3049	0	4
2024.09.18	08:00:00	1.11199	1.11332	1.11152	1.11295	6284	0	3
2024.09.18	12:00:00	1.11294	1.11397	1.11178	1.11222	6447	0	3
2024.09.18	16:00:00	1.11223	1.11396	1.11080	1.11242	9008	0	3
2024.09.18	20:00:00	1.11242	1.11890	1.10966	1.11176	14046	0	1
2024.09.19	00:00:00	1.11174	1.11238	1.10790	1.10813	4288	0	3
2024.09.19	04:00:00	1.10814	1.11212	1.10684	1.11201	6341	0	3
2024.09.19	08:00:00	1.11201	1.11690	1.11200	1.11627	9561	0	3
2024.09.19	12:00:00	1.11625	1.11786	1.11255	1.11258	10952	0	3
2024.09.19	16:00:00	1.11254	1.11581	1.11164	1.11554	12644	0	3
2024.09.19	20:00:00	1.11554	1.11678	1.11522	1.11605	5590	0	2
2024.09.20	00:00:00	1.11613	1.11627	1.11571	1.11602	2529	0	3
2024.09.20	04:00:00	1.11603	1.11691	1.11572	1.11649	4687	0	3
2024.09.20	08:00:00	1.11649	1.11817	1.11522	1.11642	8375	0	3
2024.09.20	12:00:00	1.11643	1.11767	1.11540	1.11742	7343	0	3
2024.09.20	16:00:00	1.11741	1.11761	1.11359	1.11736	12524	0	3
2024.09.20	20:00:00	1.11734	1.11741	1.11560	1.11629	5598	0	3
2024.09.23	00:00:00	1.11615	1.11646	1.11560	1.11588	2724	0	3
2024.09.23	04:00:00	1.11585	1.11649	1.11557	1.11635	3482	0	1
2024.09.23	08:00:00	1.11634	1.11671	1.10831	1.10924	8980	0	3
2024.09.23	12:00:00	1.10923	1.11255	1.10921	1.11223	8182	0	3
2024.09.23	16:00:00	1.11223	1.11432	1.11152	1.11250	11603	0	3
2024.09.23	20:00:00	1.11252	1.11284	1.11096	1.11099	5227	0	1
2024.09.24	00:00:00	1.11152	1.11161	1.11041	1.11056	2538	0	2
2024.09.24	04:00:00	1.11056	1.11176	1.11030	1.11168	4459	0	4
2024.09.24	08:00:00	1.11168	1.11447	1.11042	1.11399	8501	0	3
2024.09.24	12:00:00	1.11398	1.11476	1.11220	1.11407	7624	0	3
2024.09.24	16:00:00	1.11408	1.11634	1.11324	1.11584	10690	0	3
2024.09.24	20:00:00	1.11584	1.11807	1.11546	1.11785	4868	0	0
2024.09.25	00:00:00	1.11765	1.11938	1.11726	1.11931	2758	0	4
2024.09.25	04:00:00	1.11931	1.11985	1.11853	1.11956	4169	0	0
2024.09.25	08:00:00	1.11956	1.11963	1.11820	1.11847	7044	0	3
2024.09.25	12:00:00	1.11846	1.12077	1.11780	1.11975	7822	0	3
2024.09.25	16:00:00	1.11975	1.12140	1.11327	1.11342	11206	0	3
2024.09.25	20:00:00	1.11342	1.11386	1.11214	1.11321	5326	0	2
2024.09.26	00:00:00	1.11306	1.11368	1.11263	1.11366	2055	0	0
2024.09.26	04:00:00	1.11366	1.11451	1.11315	1.11415	3243	0	0
2024.09.26	08:00:00	1.11415	1.11578	1.11257	1.11411	8264	0	3
2024.09.26	12:00:00	1.11413	1.11652	1.11373	1.11511	9661	0	3
2024.09.26	16:00:00	1.11512	1.11890	1.11257	1.11691	12349	0	3
2024.09.26	20:00:00	1.11689	1.11840	1.11682	1.11756	5629	0	1
2024.09.27	00:00:00	1.11746	1.11785	1.11678	1.11691	2842	0	3
2024.09.27	04:00:00	1.11691	1.11731	1.11623	1.11645	4602	0	3
2024.09.27	08:00:00	1.11645	1.11760	1.11247	1.11444	10578	0	3
2024.09.27	12:00:00	1.11444	1.12014	1.11371	1.11995	9263	0	3
2024.09.27	16:00:00	1.11991	1.12028	1.11463	1.11515	11744	0	3
2024.09.27	20:00:00	1.11515	1.11677	1.11503	1.11629	5952	0	3
2024.09.30	00:00:00	1.11600	1.11737	1.11524	1.11707	3162	0	3
2024.09.30	04:00:00	1.11706	1.11725	1.11561	1.11615	4195	0	4
2024.09.30	08:00:00	1.11615	1.12087	1.11560	1.12049	7744	0	3
2024.09.30	12:00:00	1.12056	1.12057	1.11833	1.11897	7668	0	3
2024.09.30	16:00:00	1.11898	1.11912	1.11349	1.11482	11645	0	3
2024.09.30	20:00:00	1.11482	1.11623	1.11136	1.11341	8124	0	3
2024.10.01	00:00:00	1.11334	1.11426	1.11265	1.11320	2710	0	1
2024.10.01	04:00:00	1.11321	1.11433	1.11312	1.11405	3535	0	0
2024.10.01	08:00:00	1.11407	1.11439	1.10979	1.11015	8615	0	3
2024.10.01	12:00:00	1.11016	1.11143	1.10700	1.10710	9022	0	3
2024.10.01	16:00:00	1.10709	1.10866	1.10483	1.10543	13361	0	3
2024.10.01	20:00:00	1.10540	1.10770	1.10457	1.10669	6945	0	2
2024.10.02	00:00:00	1.10628	1.10718	1.10621	1.10654	2777	0	2
2024.10.02	04:00:00	1.10657	1.10738	1.10603	1.10628	4339	0	3
2024.10.02	08:00:00	1.10629	1.10827	1.10540	1.10722	8084	0	3
2024.10.02	12:00:00	1.10723	1.10773	1.10511	1.10532	8295	0	3
2024.10.02	16:00:00	1.10536	1.10655	1.10326	1.10464	10153	0	3
2024.10.02	20:00:00	1.10466	1.10533	1.10366	1.10432	4817	0	3
2024.10.03	00:00:00	1.10429	1.10491	1.10371	1.10390	2667	0	1
2024.10.03	04:00:00	1.10389	1.10406	1.10320	1.10328	3733	0	2
2024.10.03	08:00:00	1.10328	1.10460	1.10249	1.10374	8391	0	3
2024.10.03	12:00:00	1.10376	1.10466	1.10281	1.10321	8492	0	3
2024.10.03	16:00:00	1.10316	1.10437	1.10080	1.10302	12176	0	3
2024.10.03	20:00:00	1.10305	1.10360	1.10249	1.10306	4835	0	3
2024.10.04	00:00:00	1.10334	1.10396	1.10233	1.10346	2378	0	2
2024.10.04	04:00:00	1.10345	1.10359	1.10251	1.10276	4710	0	2
2024.10.04	08:00:00	1.10276	1.10354	1.10211	1.10253	6759	0	0
2024.10.04	12:00:00	1.10254	1.10367	1.09589	1.09609	8731	0	3
2024.10.04	16:00:00	1.09606	1.09816	1.09512	1.09595	11787	0	1
2024.10.04	20:00:00	1.09594	1.09777	1.09576	1.09737	4599	0	2
2024.10.07	00:00:00	1.09633	1.09753	1.09543	1.09699	3703	0	3
2024.10.07	04:00:00	1.09698	1.09775	1.09682	1.09685	4785	0	1
2024.10.07	08:00:00	1.09684	1.09789	1.09580	1.09700	7780	0	3
2024.10.07	12:00:00	1.09700	1.09833	1.09541	1.09772	8868	0	3
2024.10.07	16:00:00	1.09771	1.09846	1.09696	1.09840	9908	0	1
2024.10.07	20:00:00	1.09837	1.09867	1.09656	1.09739	4804	0	3
2024.10.08	00:00:00	1.09743	1.09838	1.09581	1.09816	2562	0	1
2024.10.08	04:00:00	1.09815	1.09867	1.09727	1.09854	5401	0	0
2024.10.08	08:00:00	1.09853	1.09970	1.09785	1.09937	7866	0	3
2024.10.08	12:00:00	1.09937	1.09946	1.09713	1.09758	7177	0	3
2024.10.08	16:00:00	1.09754	1.09838	1.09608	1.09755	9033	0	3
2024.10.08	20:00:00	1.09755	1.09802	1.09656	1.09721	4336	0	3
2024.10.09	00:00:00	1.09770	1.09809	1.09686	1.09754	2259	0	0
2024.10.09	04:00:00	1.09753	1.09772	1.09620	1.09631	4841	0	1
2024.10.09	08:00:00	1.09631	1.09759	1.09510	1.09574	8059	0	3
2024.10.09	12:00:00	1.09577	1.09705	1.09526	1.09566	6234	0	3
2024.10.09	16:00:00	1.09566	1.09596	1.09394	1.09413	8368	0	4
2024.10.09	20:00:00	1.09413	1.09425	1.09360	1.09372	4316	0	0
2024.10.10	00:00:00	1.09379	1.09428	1.09367	1.09404	2175	0	0
2024.10.10	04:00:00	1.09400	1.09459	1.09382	1.09408	4503	0	0
2024.10.10	08:00:00	1.09408	1.09430	1.09280	1.09329	6297	0	1
2024.10.10	12:00:00	1.09329	1.09548	1.09055	1.09440	8400	0	0
2024.10.10	16:00:00	1.09445	1.09496	1.09028	1.09059	11969	0	3
2024.10.10	20:00:00	1.09063	1.09376	1.09000	1.09346	5710	0	1
2024.10.11	00:00:00	1.09249	1.09378	1.09095	1.09372	2067	0	0
2024.10.11	04:00:00	1.09373	1.09406	1.09294	1.09355	3168	0	0
2024.10.11	08:00:00	1.09355	1.09537	1.09321	1.09494	5120	0	0
2024.10.11	12:00:00	1.09492	1.09509	1.09259	1.09329	6617	0	3
2024.10.11	16:00:00	1.09329	1.09523	1.09279	1.09448	8502	0	3
2024.10.11	20:00:00	1.09447	1.09473	1.09323	1.09362	3616	0	0
2024.10.14	00:00:00	1.09300	1.09345	1.09152	1.09214	2315	0	1
2024.10.14	04:00:00	1.09213	1.09291	1.09178	1.09236	3513	0	0
2024.10.14	08:00:00	1.09236	1.09315	1.09224	1.09268	5402	0	0
2024.10.14	12:00:00	1.09267	1.09365	1.09072	1.09095	5734	0	3
2024.10.14	16:00:00	1.09093	1.09271	1.09006	1.09015	7255	0	1
2024.10.14	20:00:00	1.09015	1.09092	1.08879	1.09081	3604	0	0
